,actlevel,X,WEEK,SEASON
27961,2,2018-1917,17,2018-19
27962,3,2018-1917,17,2018-19
27963,3,2018-1917,17,2018-19
27964,3,2018-1917,17,2018-19
27965,3,2018-1917,17,2018-19
27966,3,2018-1917,17,2018-19
27967,3,2018-1917,17,2018-19
27968,3,2018-1917,17,2018-19
27969,3,2018-1917,17,2018-19
27970,4,2018-1917,17,2018-19
27971,4,2018-1917,17,2018-19
27972,4,2018-1917,17,2018-19
27973,4,2018-1917,17,2018-19
29667,1,2018-1918,18,2018-19
29668,1,2018-1918,18,2018-19
29669,1,2018-1918,18,2018-19
29670,1,2018-1918,18,2018-19
29671,1,2018-1918,18,2018-19
29672,1,2018-1918,18,2018-19
29673,1,2018-1918,18,2018-19
29674,1,2018-1918,18,2018-19
29675,1,2018-1918,18,2018-19
29676,1,2018-1918,18,2018-19
29677,1,2018-1918,18,2018-19
29678,1,2018-1918,18,2018-19
29679,1,2018-1918,18,2018-19
29680,1,2018-1918,18,2018-19
29681,1,2018-1918,18,2018-19
29682,1,2018-1918,18,2018-19
29683,1,2018-1918,18,2018-19
29684,1,2018-1918,18,2018-19
29685,1,2018-1918,18,2018-19
29686,1,2018-1918,18,2018-19
29687,1,2018-1918,18,2018-19
29688,1,2018-1918,18,2018-19
29689,1,2018-1918,18,2018-19
29690,1,2018-1918,18,2018-19
29691,1,2018-1918,18,2018-19
29692,1,2018-1918,18,2018-19
29693,1,2018-1918,18,2018-19
29694,1,2018-1918,18,2018-19
29695,1,2018-1918,18,2018-19
29696,1,2018-1918,18,2018-19
29697,1,2018-1918,18,2018-19
29698,1,2018-1918,18,2018-19
29699,1,2018-1918,18,2018-19
29700,1,2018-1918,18,2018-19
29701,1,2018-1918,18,2018-19
29703,2,2018-1918,18,2018-19
29704,2,2018-1918,18,2018-19
29705,2,2018-1918,18,2018-19
29706,2,2018-1918,18,2018-19
29707,2,2018-1918,18,2018-19
29708,2,2018-1918,18,2018-19
29709,2,2018-1918,18,2018-19
29710,2,2018-1918,18,2018-19
29711,2,2018-1918,18,2018-19
29712,2,2018-1918,18,2018-19
29713,2,2018-1918,18,2018-19
29714,2,2018-1918,18,2018-19
29715,3,2018-1918,18,2018-19
29716,3,2018-1918,18,2018-19
29717,3,2018-1918,18,2018-19
29718,4,2018-1918,18,2018-19
29719,4,2018-1918,18,2018-19
29720,4,2018-1918,18,2018-19
29721,1,2018-1919,19,2018-19
29722,1,2018-1919,19,2018-19
29723,1,2018-1919,19,2018-19
29724,1,2018-1919,19,2018-19
29725,1,2018-1919,19,2018-19
29726,1,2018-1919,19,2018-19
29727,1,2018-1919,19,2018-19
29728,1,2018-1919,19,2018-19
29729,1,2018-1919,19,2018-19
29730,1,2018-1919,19,2018-19
29731,1,2018-1919,19,2018-19
29732,1,2018-1919,19,2018-19
29733,1,2018-1919,19,2018-19
29734,1,2018-1919,19,2018-19
29735,1,2018-1919,19,2018-19
29736,1,2018-1919,19,2018-19
29737,1,2018-1919,19,2018-19
29738,1,2018-1919,19,2018-19
29739,1,2018-1919,19,2018-19
29740,1,2018-1919,19,2018-19
29741,1,2018-1919,19,2018-19
29742,1,2018-1919,19,2018-19
29743,1,2018-1919,19,2018-19
29744,1,2018-1919,19,2018-19
29745,1,2018-1919,19,2018-19
29746,1,2018-1919,19,2018-19
29747,1,2018-1919,19,2018-19
29748,1,2018-1919,19,2018-19
29749,1,2018-1919,19,2018-19
29750,1,2018-1919,19,2018-19
29751,1,2018-1919,19,2018-19
29752,1,2018-1919,19,2018-19
29753,1,2018-1919,19,2018-19
29754,1,2018-1919,19,2018-19
29755,1,2018-1919,19,2018-19
29756,1,2018-1919,19,2018-19
29757,1,2018-1919,19,2018-19
29758,1,2018-1919,19,2018-19
29759,1,2018-1919,19,2018-19
29760,1,2018-1919,19,2018-19
29761,1,2018-1919,19,2018-19
29762,1,2018-1919,19,2018-19
29764,2,2018-1919,19,2018-19
29765,2,2018-1919,19,2018-19
29766,2,2018-1919,19,2018-19
29767,2,2018-1919,19,2018-19
29768,2,2018-1919,19,2018-19
29769,2,2018-1919,19,2018-19
29770,2,2018-1919,19,2018-19
29771,3,2018-1919,19,2018-19
29772,3,2018-1919,19,2018-19
29773,3,2018-1919,19,2018-19
29774,5,2018-1919,19,2018-19
29775,1,2018-1920,20,2018-19
29776,1,2018-1920,20,2018-19
29777,1,2018-1920,20,2018-19
29778,1,2018-1920,20,2018-19
29779,1,2018-1920,20,2018-19
29780,1,2018-1920,20,2018-19
29781,1,2018-1920,20,2018-19
29782,1,2018-1920,20,2018-19
29783,1,2018-1920,20,2018-19
29784,1,2018-1920,20,2018-19
29785,1,2018-1920,20,2018-19
29786,1,2018-1920,20,2018-19
29787,1,2018-1920,20,2018-19
29788,1,2018-1920,20,2018-19
29789,1,2018-1920,20,2018-19
29790,1,2018-1920,20,2018-19
29791,1,2018-1920,20,2018-19
29792,1,2018-1920,20,2018-19
29793,1,2018-1920,20,2018-19
29794,1,2018-1920,20,2018-19
29795,1,2018-1920,20,2018-19
29796,1,2018-1920,20,2018-19
29797,1,2018-1920,20,2018-19
29798,1,2018-1920,20,2018-19
29799,1,2018-1920,20,2018-19
29800,1,2018-1920,20,2018-19
29801,1,2018-1920,20,2018-19
29802,1,2018-1920,20,2018-19
29803,1,2018-1920,20,2018-19
29804,1,2018-1920,20,2018-19
29805,1,2018-1920,20,2018-19
29806,1,2018-1920,20,2018-19
29807,1,2018-1920,20,2018-19
29808,1,2018-1920,20,2018-19
29809,1,2018-1920,20,2018-19
29810,1,2018-1920,20,2018-19
29811,1,2018-1920,20,2018-19
29812,1,2018-1920,20,2018-19
29813,1,2018-1920,20,2018-19
29814,1,2018-1920,20,2018-19
29816,2,2018-1920,20,2018-19
29817,2,2018-1920,20,2018-19
29818,2,2018-1920,20,2018-19
29819,2,2018-1920,20,2018-19
29820,2,2018-1920,20,2018-19
29821,2,2018-1920,20,2018-19
29822,2,2018-1920,20,2018-19
29823,3,2018-1920,20,2018-19
29824,3,2018-1920,20,2018-19
29825,3,2018-1920,20,2018-19
29826,3,2018-1920,20,2018-19
29827,4,2018-1920,20,2018-19
29828,7,2018-1920,20,2018-19
29829,1,2018-1921,21,2018-19
29830,1,2018-1921,21,2018-19
29831,1,2018-1921,21,2018-19
29832,1,2018-1921,21,2018-19
29833,1,2018-1921,21,2018-19
29834,1,2018-1921,21,2018-19
29835,1,2018-1921,21,2018-19
29836,1,2018-1921,21,2018-19
29837,1,2018-1921,21,2018-19
29838,1,2018-1921,21,2018-19
29839,1,2018-1921,21,2018-19
29840,1,2018-1921,21,2018-19
29841,1,2018-1921,21,2018-19
29842,1,2018-1921,21,2018-19
29843,1,2018-1921,21,2018-19
29844,1,2018-1921,21,2018-19
29845,1,2018-1921,21,2018-19
29846,1,2018-1921,21,2018-19
29847,1,2018-1921,21,2018-19
29848,1,2018-1921,21,2018-19
29849,1,2018-1921,21,2018-19
29850,1,2018-1921,21,2018-19
29851,1,2018-1921,21,2018-19
29852,1,2018-1921,21,2018-19
29853,1,2018-1921,21,2018-19
29854,1,2018-1921,21,2018-19
29855,1,2018-1921,21,2018-19
29856,1,2018-1921,21,2018-19
29857,1,2018-1921,21,2018-19
29858,1,2018-1921,21,2018-19
29859,1,2018-1921,21,2018-19
29860,1,2018-1921,21,2018-19
29861,1,2018-1921,21,2018-19
29862,1,2018-1921,21,2018-19
29863,1,2018-1921,21,2018-19
29864,1,2018-1921,21,2018-19
29865,1,2018-1921,21,2018-19
29866,1,2018-1921,21,2018-19
29867,1,2018-1921,21,2018-19
29868,1,2018-1921,21,2018-19
29869,1,2018-1921,21,2018-19
29870,1,2018-1921,21,2018-19
29871,1,2018-1921,21,2018-19
29872,2,2018-1921,21,2018-19
29873,2,2018-1921,21,2018-19
29875,2,2018-1921,21,2018-19
29876,2,2018-1921,21,2018-19
29877,2,2018-1921,21,2018-19
29878,2,2018-1921,21,2018-19
29879,3,2018-1921,21,2018-19
29880,3,2018-1921,21,2018-19
29881,3,2018-1921,21,2018-19
29882,5,2018-1921,21,2018-19
29139,1,2018-1922,22,2018-19
29140,1,2018-1922,22,2018-19
29141,1,2018-1922,22,2018-19
29143,1,2018-1922,22,2018-19
29144,1,2018-1922,22,2018-19
29145,1,2018-1922,22,2018-19
29146,1,2018-1922,22,2018-19
29147,1,2018-1922,22,2018-19
29148,1,2018-1922,22,2018-19
29149,1,2018-1922,22,2018-19
29150,1,2018-1922,22,2018-19
29151,1,2018-1922,22,2018-19
29152,1,2018-1922,22,2018-19
29153,1,2018-1922,22,2018-19
29154,1,2018-1922,22,2018-19
29155,1,2018-1922,22,2018-19
29156,1,2018-1922,22,2018-19
29157,1,2018-1922,22,2018-19
29158,1,2018-1922,22,2018-19
29159,1,2018-1922,22,2018-19
29160,1,2018-1922,22,2018-19
29161,1,2018-1922,22,2018-19
29162,1,2018-1922,22,2018-19
29163,1,2018-1922,22,2018-19
29164,1,2018-1922,22,2018-19
29165,1,2018-1922,22,2018-19
29166,1,2018-1922,22,2018-19
29167,1,2018-1922,22,2018-19
29168,1,2018-1922,22,2018-19
29169,1,2018-1922,22,2018-19
29170,1,2018-1922,22,2018-19
29171,1,2018-1922,22,2018-19
29172,1,2018-1922,22,2018-19
29173,1,2018-1922,22,2018-19
29174,1,2018-1922,22,2018-19
29175,1,2018-1922,22,2018-19
29176,1,2018-1922,22,2018-19
29177,1,2018-1922,22,2018-19
29178,1,2018-1922,22,2018-19
29179,1,2018-1922,22,2018-19
29180,1,2018-1922,22,2018-19
29181,2,2018-1922,22,2018-19
29182,2,2018-1922,22,2018-19
29183,2,2018-1922,22,2018-19
29184,2,2018-1922,22,2018-19
29185,2,2018-1922,22,2018-19
29186,2,2018-1922,22,2018-19
29187,2,2018-1922,22,2018-19
29188,2,2018-1922,22,2018-19
29189,3,2018-1922,22,2018-19
29190,4,2018-1922,22,2018-19
29191,4,2018-1922,22,2018-19
618,0,2018-1923,23,2018-19
29192,1,2018-1923,23,2018-19
29193,1,2018-1923,23,2018-19
29194,1,2018-1923,23,2018-19
29195,1,2018-1923,23,2018-19
29196,1,2018-1923,23,2018-19
29197,1,2018-1923,23,2018-19
29198,1,2018-1923,23,2018-19
29199,1,2018-1923,23,2018-19
29200,1,2018-1923,23,2018-19
29201,1,2018-1923,23,2018-19
29202,1,2018-1923,23,2018-19
29204,1,2018-1923,23,2018-19
29205,1,2018-1923,23,2018-19
29206,1,2018-1923,23,2018-19
29207,1,2018-1923,23,2018-19
29208,1,2018-1923,23,2018-19
29209,1,2018-1923,23,2018-19
29210,1,2018-1923,23,2018-19
29211,1,2018-1923,23,2018-19
29212,1,2018-1923,23,2018-19
29213,1,2018-1923,23,2018-19
29214,1,2018-1923,23,2018-19
29215,1,2018-1923,23,2018-19
29216,1,2018-1923,23,2018-19
29217,1,2018-1923,23,2018-19
29218,1,2018-1923,23,2018-19
29219,1,2018-1923,23,2018-19
29220,1,2018-1923,23,2018-19
29221,1,2018-1923,23,2018-19
29222,1,2018-1923,23,2018-19
29223,1,2018-1923,23,2018-19
29224,1,2018-1923,23,2018-19
29225,1,2018-1923,23,2018-19
29226,1,2018-1923,23,2018-19
29227,1,2018-1923,23,2018-19
29228,1,2018-1923,23,2018-19
29229,1,2018-1923,23,2018-19
29230,1,2018-1923,23,2018-19
29231,1,2018-1923,23,2018-19
29232,1,2018-1923,23,2018-19
29233,1,2018-1923,23,2018-19
29234,1,2018-1923,23,2018-19
29235,1,2018-1923,23,2018-19
29236,1,2018-1923,23,2018-19
29237,1,2018-1923,23,2018-19
29238,1,2018-1923,23,2018-19
29239,1,2018-1923,23,2018-19
29240,1,2018-1923,23,2018-19
29241,2,2018-1923,23,2018-19
29242,2,2018-1923,23,2018-19
29243,2,2018-1923,23,2018-19
29244,2,2018-1923,23,2018-19
619,0,2018-1924,24,2018-19
29245,1,2018-1924,24,2018-19
29246,1,2018-1924,24,2018-19
29247,1,2018-1924,24,2018-19
29248,1,2018-1924,24,2018-19
29249,1,2018-1924,24,2018-19
29250,1,2018-1924,24,2018-19
29251,1,2018-1924,24,2018-19
29252,1,2018-1924,24,2018-19
29253,1,2018-1924,24,2018-19
29254,1,2018-1924,24,2018-19
29255,1,2018-1924,24,2018-19
29256,1,2018-1924,24,2018-19
29257,1,2018-1924,24,2018-19
29258,1,2018-1924,24,2018-19
29259,1,2018-1924,24,2018-19
29260,1,2018-1924,24,2018-19
29261,1,2018-1924,24,2018-19
29262,1,2018-1924,24,2018-19
29263,1,2018-1924,24,2018-19
29264,1,2018-1924,24,2018-19
29265,1,2018-1924,24,2018-19
29266,1,2018-1924,24,2018-19
29267,1,2018-1924,24,2018-19
29268,1,2018-1924,24,2018-19
29269,1,2018-1924,24,2018-19
29270,1,2018-1924,24,2018-19
29271,1,2018-1924,24,2018-19
29272,1,2018-1924,24,2018-19
29273,1,2018-1924,24,2018-19
29274,1,2018-1924,24,2018-19
29275,1,2018-1924,24,2018-19
29276,1,2018-1924,24,2018-19
29277,1,2018-1924,24,2018-19
29278,1,2018-1924,24,2018-19
29279,1,2018-1924,24,2018-19
29280,1,2018-1924,24,2018-19
29281,1,2018-1924,24,2018-19
29282,1,2018-1924,24,2018-19
29283,1,2018-1924,24,2018-19
29284,1,2018-1924,24,2018-19
29285,1,2018-1924,24,2018-19
29286,1,2018-1924,24,2018-19
29287,1,2018-1924,24,2018-19
29288,1,2018-1924,24,2018-19
29289,1,2018-1924,24,2018-19
29290,1,2018-1924,24,2018-19
29291,1,2018-1924,24,2018-19
29292,1,2018-1924,24,2018-19
29293,1,2018-1924,24,2018-19
29294,1,2018-1924,24,2018-19
29295,2,2018-1924,24,2018-19
29296,4,2018-1924,24,2018-19
620,0,2018-1925,25,2018-19
621,0,2018-1925,25,2018-19
29297,1,2018-1925,25,2018-19
29298,1,2018-1925,25,2018-19
29299,1,2018-1925,25,2018-19
29301,1,2018-1925,25,2018-19
29302,1,2018-1925,25,2018-19
29303,1,2018-1925,25,2018-19
29304,1,2018-1925,25,2018-19
29305,1,2018-1925,25,2018-19
29306,1,2018-1925,25,2018-19
29307,1,2018-1925,25,2018-19
29308,1,2018-1925,25,2018-19
29309,1,2018-1925,25,2018-19
29310,1,2018-1925,25,2018-19
29311,1,2018-1925,25,2018-19
29312,1,2018-1925,25,2018-19
29313,1,2018-1925,25,2018-19
29314,1,2018-1925,25,2018-19
29315,1,2018-1925,25,2018-19
29316,1,2018-1925,25,2018-19
29317,1,2018-1925,25,2018-19
29318,1,2018-1925,25,2018-19
29319,1,2018-1925,25,2018-19
29320,1,2018-1925,25,2018-19
29321,1,2018-1925,25,2018-19
29322,1,2018-1925,25,2018-19
29323,1,2018-1925,25,2018-19
29324,1,2018-1925,25,2018-19
29325,1,2018-1925,25,2018-19
29326,1,2018-1925,25,2018-19
29327,1,2018-1925,25,2018-19
29328,1,2018-1925,25,2018-19
29329,1,2018-1925,25,2018-19
29330,1,2018-1925,25,2018-19
29331,1,2018-1925,25,2018-19
29332,1,2018-1925,25,2018-19
29333,1,2018-1925,25,2018-19
29334,1,2018-1925,25,2018-19
29335,1,2018-1925,25,2018-19
29336,1,2018-1925,25,2018-19
29337,1,2018-1925,25,2018-19
29338,1,2018-1925,25,2018-19
29339,1,2018-1925,25,2018-19
29340,1,2018-1925,25,2018-19
29341,1,2018-1925,25,2018-19
29342,1,2018-1925,25,2018-19
29343,1,2018-1925,25,2018-19
29344,1,2018-1925,25,2018-19
29345,1,2018-1925,25,2018-19
29346,1,2018-1925,25,2018-19
29347,1,2018-1925,25,2018-19
29348,4,2018-1925,25,2018-19
622,0,2018-1926,26,2018-19
623,0,2018-1926,26,2018-19
29349,1,2018-1926,26,2018-19
29350,1,2018-1926,26,2018-19
29351,1,2018-1926,26,2018-19
29352,1,2018-1926,26,2018-19
29353,1,2018-1926,26,2018-19
29354,1,2018-1926,26,2018-19
29355,1,2018-1926,26,2018-19
29356,1,2018-1926,26,2018-19
29357,1,2018-1926,26,2018-19
29358,1,2018-1926,26,2018-19
29359,1,2018-1926,26,2018-19
29360,1,2018-1926,26,2018-19
29361,1,2018-1926,26,2018-19
29362,1,2018-1926,26,2018-19
29363,1,2018-1926,26,2018-19
29364,1,2018-1926,26,2018-19
29365,1,2018-1926,26,2018-19
29366,1,2018-1926,26,2018-19
29367,1,2018-1926,26,2018-19
29368,1,2018-1926,26,2018-19
29369,1,2018-1926,26,2018-19
29370,1,2018-1926,26,2018-19
29371,1,2018-1926,26,2018-19
29372,1,2018-1926,26,2018-19
29373,1,2018-1926,26,2018-19
29374,1,2018-1926,26,2018-19
29375,1,2018-1926,26,2018-19
29376,1,2018-1926,26,2018-19
29377,1,2018-1926,26,2018-19
29378,1,2018-1926,26,2018-19
29379,1,2018-1926,26,2018-19
29380,1,2018-1926,26,2018-19
29381,1,2018-1926,26,2018-19
29382,1,2018-1926,26,2018-19
29383,1,2018-1926,26,2018-19
29384,1,2018-1926,26,2018-19
29385,1,2018-1926,26,2018-19
29386,1,2018-1926,26,2018-19
29387,1,2018-1926,26,2018-19
29389,1,2018-1926,26,2018-19
29390,1,2018-1926,26,2018-19
29391,1,2018-1926,26,2018-19
29392,1,2018-1926,26,2018-19
29393,1,2018-1926,26,2018-19
29394,1,2018-1926,26,2018-19
29395,1,2018-1926,26,2018-19
29396,1,2018-1926,26,2018-19
29397,1,2018-1926,26,2018-19
29398,1,2018-1926,26,2018-19
29399,1,2018-1926,26,2018-19
29400,1,2018-1926,26,2018-19
624,0,2018-1927,27,2018-19
28931,1,2018-1927,27,2018-19
28932,1,2018-1927,27,2018-19
28933,1,2018-1927,27,2018-19
28934,1,2018-1927,27,2018-19
28935,1,2018-1927,27,2018-19
28936,1,2018-1927,27,2018-19
28937,1,2018-1927,27,2018-19
28938,1,2018-1927,27,2018-19
28939,1,2018-1927,27,2018-19
28940,1,2018-1927,27,2018-19
28941,1,2018-1927,27,2018-19
28942,1,2018-1927,27,2018-19
28943,1,2018-1927,27,2018-19
28944,1,2018-1927,27,2018-19
28945,1,2018-1927,27,2018-19
28946,1,2018-1927,27,2018-19
28947,1,2018-1927,27,2018-19
28948,1,2018-1927,27,2018-19
28949,1,2018-1927,27,2018-19
28950,1,2018-1927,27,2018-19
28951,1,2018-1927,27,2018-19
28952,1,2018-1927,27,2018-19
28953,1,2018-1927,27,2018-19
28954,1,2018-1927,27,2018-19
28955,1,2018-1927,27,2018-19
28956,1,2018-1927,27,2018-19
28957,1,2018-1927,27,2018-19
28958,1,2018-1927,27,2018-19
28959,1,2018-1927,27,2018-19
28960,1,2018-1927,27,2018-19
28961,1,2018-1927,27,2018-19
28962,1,2018-1927,27,2018-19
28963,1,2018-1927,27,2018-19
28964,1,2018-1927,27,2018-19
28965,1,2018-1927,27,2018-19
28966,1,2018-1927,27,2018-19
28967,1,2018-1927,27,2018-19
28968,1,2018-1927,27,2018-19
28969,1,2018-1927,27,2018-19
28971,1,2018-1927,27,2018-19
28972,1,2018-1927,27,2018-19
28973,1,2018-1927,27,2018-19
28974,1,2018-1927,27,2018-19
28975,1,2018-1927,27,2018-19
28976,1,2018-1927,27,2018-19
28977,1,2018-1927,27,2018-19
28978,1,2018-1927,27,2018-19
28979,1,2018-1927,27,2018-19
28980,1,2018-1927,27,2018-19
28981,1,2018-1927,27,2018-19
28982,1,2018-1927,27,2018-19
28983,1,2018-1927,27,2018-19
625,0,2018-1928,28,2018-19
627,0,2018-1928,28,2018-19
28984,1,2018-1928,28,2018-19
28985,1,2018-1928,28,2018-19
28986,1,2018-1928,28,2018-19
28987,1,2018-1928,28,2018-19
28988,1,2018-1928,28,2018-19
28989,1,2018-1928,28,2018-19
28990,1,2018-1928,28,2018-19
28991,1,2018-1928,28,2018-19
28992,1,2018-1928,28,2018-19
28993,1,2018-1928,28,2018-19
28994,1,2018-1928,28,2018-19
28995,1,2018-1928,28,2018-19
28996,1,2018-1928,28,2018-19
28997,1,2018-1928,28,2018-19
28998,1,2018-1928,28,2018-19
28999,1,2018-1928,28,2018-19
29000,1,2018-1928,28,2018-19
29001,1,2018-1928,28,2018-19
29002,1,2018-1928,28,2018-19
29003,1,2018-1928,28,2018-19
29004,1,2018-1928,28,2018-19
29005,1,2018-1928,28,2018-19
29006,1,2018-1928,28,2018-19
29007,1,2018-1928,28,2018-19
29008,1,2018-1928,28,2018-19
29009,1,2018-1928,28,2018-19
29010,1,2018-1928,28,2018-19
29011,1,2018-1928,28,2018-19
29012,1,2018-1928,28,2018-19
29013,1,2018-1928,28,2018-19
29014,1,2018-1928,28,2018-19
29015,1,2018-1928,28,2018-19
29016,1,2018-1928,28,2018-19
29017,1,2018-1928,28,2018-19
29018,1,2018-1928,28,2018-19
29019,1,2018-1928,28,2018-19
29020,1,2018-1928,28,2018-19
29021,1,2018-1928,28,2018-19
29022,1,2018-1928,28,2018-19
29023,1,2018-1928,28,2018-19
29024,1,2018-1928,28,2018-19
29025,1,2018-1928,28,2018-19
29026,1,2018-1928,28,2018-19
29027,1,2018-1928,28,2018-19
29029,1,2018-1928,28,2018-19
29030,1,2018-1928,28,2018-19
29031,1,2018-1928,28,2018-19
29032,1,2018-1928,28,2018-19
29033,1,2018-1928,28,2018-19
29034,1,2018-1928,28,2018-19
29035,1,2018-1928,28,2018-19
626,0,2018-1929,29,2018-19
628,0,2018-1929,29,2018-19
29037,1,2018-1929,29,2018-19
29038,1,2018-1929,29,2018-19
29039,1,2018-1929,29,2018-19
29040,1,2018-1929,29,2018-19
29041,1,2018-1929,29,2018-19
29042,1,2018-1929,29,2018-19
29043,1,2018-1929,29,2018-19
29044,1,2018-1929,29,2018-19
29045,1,2018-1929,29,2018-19
29046,1,2018-1929,29,2018-19
29047,1,2018-1929,29,2018-19
29048,1,2018-1929,29,2018-19
29049,1,2018-1929,29,2018-19
29050,1,2018-1929,29,2018-19
29051,1,2018-1929,29,2018-19
29052,1,2018-1929,29,2018-19
29053,1,2018-1929,29,2018-19
29054,1,2018-1929,29,2018-19
29055,1,2018-1929,29,2018-19
29056,1,2018-1929,29,2018-19
29057,1,2018-1929,29,2018-19
29058,1,2018-1929,29,2018-19
29059,1,2018-1929,29,2018-19
29060,1,2018-1929,29,2018-19
29061,1,2018-1929,29,2018-19
29062,1,2018-1929,29,2018-19
29063,1,2018-1929,29,2018-19
29064,1,2018-1929,29,2018-19
29065,1,2018-1929,29,2018-19
29066,1,2018-1929,29,2018-19
29067,1,2018-1929,29,2018-19
29068,1,2018-1929,29,2018-19
29069,1,2018-1929,29,2018-19
29070,1,2018-1929,29,2018-19
29071,1,2018-1929,29,2018-19
29072,1,2018-1929,29,2018-19
29073,1,2018-1929,29,2018-19
29074,1,2018-1929,29,2018-19
29075,1,2018-1929,29,2018-19
29076,1,2018-1929,29,2018-19
29077,1,2018-1929,29,2018-19
29078,1,2018-1929,29,2018-19
29079,1,2018-1929,29,2018-19
29080,1,2018-1929,29,2018-19
29081,1,2018-1929,29,2018-19
29082,1,2018-1929,29,2018-19
29083,1,2018-1929,29,2018-19
29084,1,2018-1929,29,2018-19
29085,1,2018-1929,29,2018-19
29086,1,2018-1929,29,2018-19
29087,2,2018-1929,29,2018-19
233,0,2018-1930,30,2018-19
235,0,2018-1930,30,2018-19
29088,1,2018-1930,30,2018-19
29089,1,2018-1930,30,2018-19
29090,1,2018-1930,30,2018-19
29091,1,2018-1930,30,2018-19
29092,1,2018-1930,30,2018-19
29093,1,2018-1930,30,2018-19
29094,1,2018-1930,30,2018-19
29095,1,2018-1930,30,2018-19
29096,1,2018-1930,30,2018-19
29097,1,2018-1930,30,2018-19
29098,1,2018-1930,30,2018-19
29099,1,2018-1930,30,2018-19
29100,1,2018-1930,30,2018-19
29101,1,2018-1930,30,2018-19
29102,1,2018-1930,30,2018-19
29103,1,2018-1930,30,2018-19
29104,1,2018-1930,30,2018-19
29105,1,2018-1930,30,2018-19
29106,1,2018-1930,30,2018-19
29107,1,2018-1930,30,2018-19
29108,1,2018-1930,30,2018-19
29109,1,2018-1930,30,2018-19
29110,1,2018-1930,30,2018-19
29111,1,2018-1930,30,2018-19
29112,1,2018-1930,30,2018-19
29113,1,2018-1930,30,2018-19
29114,1,2018-1930,30,2018-19
29115,1,2018-1930,30,2018-19
29116,1,2018-1930,30,2018-19
29117,1,2018-1930,30,2018-19
29118,1,2018-1930,30,2018-19
29119,1,2018-1930,30,2018-19
29120,1,2018-1930,30,2018-19
29121,1,2018-1930,30,2018-19
29122,1,2018-1930,30,2018-19
29123,1,2018-1930,30,2018-19
29124,1,2018-1930,30,2018-19
29125,1,2018-1930,30,2018-19
29126,1,2018-1930,30,2018-19
29127,1,2018-1930,30,2018-19
29128,1,2018-1930,30,2018-19
29129,1,2018-1930,30,2018-19
29130,1,2018-1930,30,2018-19
29131,1,2018-1930,30,2018-19
29132,1,2018-1930,30,2018-19
29133,1,2018-1930,30,2018-19
29134,1,2018-1930,30,2018-19
29135,1,2018-1930,30,2018-19
29136,1,2018-1930,30,2018-19
29137,1,2018-1930,30,2018-19
29138,1,2018-1930,30,2018-19
234,0,2018-1931,31,2018-19
238,0,2018-1931,31,2018-19
27974,1,2018-1931,31,2018-19
27975,1,2018-1931,31,2018-19
27976,1,2018-1931,31,2018-19
27977,1,2018-1931,31,2018-19
27978,1,2018-1931,31,2018-19
27979,1,2018-1931,31,2018-19
27980,1,2018-1931,31,2018-19
27981,1,2018-1931,31,2018-19
27982,1,2018-1931,31,2018-19
27983,1,2018-1931,31,2018-19
27984,1,2018-1931,31,2018-19
27985,1,2018-1931,31,2018-19
27986,1,2018-1931,31,2018-19
27987,1,2018-1931,31,2018-19
27988,1,2018-1931,31,2018-19
27989,1,2018-1931,31,2018-19
27990,1,2018-1931,31,2018-19
27991,1,2018-1931,31,2018-19
27992,1,2018-1931,31,2018-19
27993,1,2018-1931,31,2018-19
27994,1,2018-1931,31,2018-19
27995,1,2018-1931,31,2018-19
27996,1,2018-1931,31,2018-19
27997,1,2018-1931,31,2018-19
27998,1,2018-1931,31,2018-19
27999,1,2018-1931,31,2018-19
28000,1,2018-1931,31,2018-19
28001,1,2018-1931,31,2018-19
28002,1,2018-1931,31,2018-19
28003,1,2018-1931,31,2018-19
28004,1,2018-1931,31,2018-19
28005,1,2018-1931,31,2018-19
28006,1,2018-1931,31,2018-19
28007,1,2018-1931,31,2018-19
28008,1,2018-1931,31,2018-19
28009,1,2018-1931,31,2018-19
28010,1,2018-1931,31,2018-19
28011,1,2018-1931,31,2018-19
28012,1,2018-1931,31,2018-19
28013,1,2018-1931,31,2018-19
28014,1,2018-1931,31,2018-19
28015,1,2018-1931,31,2018-19
28016,1,2018-1931,31,2018-19
28017,1,2018-1931,31,2018-19
28018,1,2018-1931,31,2018-19
28019,1,2018-1931,31,2018-19
28020,1,2018-1931,31,2018-19
28021,1,2018-1931,31,2018-19
28022,1,2018-1931,31,2018-19
28023,1,2018-1931,31,2018-19
28024,3,2018-1931,31,2018-19
239,0,2018-1932,32,2018-19
240,0,2018-1932,32,2018-19
28025,1,2018-1932,32,2018-19
28026,1,2018-1932,32,2018-19
28027,1,2018-1932,32,2018-19
28028,1,2018-1932,32,2018-19
28029,1,2018-1932,32,2018-19
28030,1,2018-1932,32,2018-19
28031,1,2018-1932,32,2018-19
28032,1,2018-1932,32,2018-19
28033,1,2018-1932,32,2018-19
28034,1,2018-1932,32,2018-19
28035,1,2018-1932,32,2018-19
28036,1,2018-1932,32,2018-19
28037,1,2018-1932,32,2018-19
28038,1,2018-1932,32,2018-19
28039,1,2018-1932,32,2018-19
28040,1,2018-1932,32,2018-19
28041,1,2018-1932,32,2018-19
28042,1,2018-1932,32,2018-19
28043,1,2018-1932,32,2018-19
